StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-17T17:45+00:00Z,2022-01-17T18:00+00:00Z,,MAW,B18,1
2022-01-17T18:00+00:00Z,2022-01-17T18:15+00:00Z,,MAW,B18,1
2022-01-17T18:15+00:00Z,2022-01-17T18:30+00:00Z,,MAW,B18,1
2022-01-17T18:30+00:00Z,2022-01-17T18:45+00:00Z,,MAW,B18,0
2022-01-17T18:45+00:00Z,2022-01-17T19:00+00:00Z,,MAW,B18,1
2022-01-17T19:00+00:00Z,2022-01-17T19:15+00:00Z,,MAW,B18,0
2022-01-17T19:15+00:00Z,2022-01-17T19:30+00:00Z,,MAW,B18,0
2022-01-17T19:30+00:00Z,2022-01-17T19:45+00:00Z,,MAW,B18,1
2022-01-17T19:45+00:00Z,2022-01-17T20:00+00:00Z,,MAW,B18,0
2022-01-17T20:00+00:00Z,2022-01-17T20:15+00:00Z,,MAW,B18,0
2022-01-17T20:15+00:00Z,2022-01-17T20:30+00:00Z,,MAW,B18,1
2022-01-17T20:30+00:00Z,2022-01-17T20:45+00:00Z,,MAW,B18,4
2022-01-17T20:45+00:00Z,2022-01-17T21:00+00:00Z,,MAW,B18,13
2022-01-17T21:00+00:00Z,2022-01-17T21:15+00:00Z,,MAW,B18,16
2022-01-17T21:15+00:00Z,2022-01-17T21:30+00:00Z,,MAW,B18,16
2022-01-17T21:30+00:00Z,2022-01-17T21:45+00:00Z,,MAW,B18,15
2022-01-17T21:45+00:00Z,2022-01-17T22:00+00:00Z,,MAW,B18,16
2022-01-17T22:00+00:00Z,2022-01-17T22:15+00:00Z,,MAW,B18,16
2022-01-17T22:15+00:00Z,2022-01-17T22:30+00:00Z,,MAW,B18,16
2022-01-17T22:30+00:00Z,2022-01-17T22:45+00:00Z,,MAW,B18,16
2022-01-17T22:45+00:00Z,2022-01-17T23:00+00:00Z,,MAW,B18,16
2022-01-17T23:00+00:00Z,2022-01-17T23:15+00:00Z,,MAW,B18,16
2022-01-17T23:15+00:00Z,2022-01-17T23:30+00:00Z,,MAW,B18,16
2022-01-17T23:30+00:00Z,2022-01-17T23:45+00:00Z,,MAW,B18,15
